Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,batch_size,contrastive_lambda,contrastive_margin,contrastive_warmup,dataset/train_size,dataset/val_size,num_iter,run_name,train_data,use_contrastive,valid_data,accuracy,best_accuracy,best_norm_ED,contrastive_loss,norm_ED,train_loss,valid_loss
2026-07-25 23:45:28,1.5h,e8de301c427e4354a6de5dfa1f956a5e,ctr_iter15k_bs128_m1.2_lam0.1,LOCAL,train.py,andre,FINISHED,128,0.1,1.2,100,4000,2000,15000,ctr_iter15k_bs128_m1.2_lam0.1,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,96.75,96.8,0.9943571428571436,0.22365781664848328,0.9943571428571436,0.022472621873021126,0.03081437200307846
2026-07-25 12:17:50,15.5min,58b53ebd5aba47b8aa0971e0812cc728,ctr_iter5k_bs64_m1.0_lam0.1,LOCAL,train.py,andre,FINISHED,64,0.1,1.0,100,4000,2000,5000,ctr_iter5k_bs64_m1.0_lam0.1,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,96.7,96.7,0.9940267857142864,0.19658929109573364,0.9940267857142864,0.01992325857281685,0.02737707458436489
2026-07-25 09:25:03,9.9min,45fded0f48b14ffc9f1e818271bca489,base_iter5k_bs32,LOCAL,train.py,andre,FINISHED,32,0.1,0.8,0,4000,2000,5000,base_iter5k_bs32,data_lmdb/rodosol/train/cars,False,data_lmdb/rodosol/val/cars,96.7,96.7,0.9936696428571434,,0.9936696428571434,0.000296299927867949,0.02588099054992199
2026-07-25 13:08:20,15.0min,c11a0b8491034e728cc58f0eeaa5bb75,ctr_iter5k_bs64_m1.2_lam0.3,LOCAL,train.py,andre,FINISHED,64,0.3,1.2,100,4000,2000,5000,ctr_iter5k_bs64_m1.2_lam0.3,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,96.65,96.89999999999999,0.994303571428572,0.22320745885372162,0.9937500000000005,0.06733457744121552,0.025899972766637802
2026-07-25 14:11:30,29.5min,31afb260f9de4725918ab93036698520,ctr_iter5k_bs128_m1.2_lam0.1,LOCAL,train.py,andre,FINISHED,128,0.1,1.2,100,4000,2000,5000,ctr_iter5k_bs128_m1.2_lam0.1,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,96.45,96.45,0.9935178571428577,0.2969561815261841,0.9934732142857148,0.029990701004862785,0.0304269902408123
2026-07-25 15:54:42,27.0min,1fe96db7a46c48fa91fc153bc2df402a,ctr_iter5k_bs128_m1.2_lam0.6,LOCAL,train.py,andre,FINISHED,128,0.6,1.2,100,4000,2000,5000,ctr_iter5k_bs128_m1.2_lam0.6,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,96.39999999999999,96.65,0.9938750000000006,0.18753761053085327,0.9935625000000006,0.11289528012275696,0.029261693358421326
2026-07-25 10:19:52,1.4h,0c72bf41c39842a080cb2448bd47a834,base_iter30k_bs64,LOCAL,train.py,andre,FINISHED,64,0.1,0.8,0,4000,2000,30000,base_iter30k_bs64,data_lmdb/rodosol/train/cars,False,data_lmdb/rodosol/val/cars,96.3,96.39999999999999,0.9932500000000006,,0.9932500000000006,0.000032968724553938955,0.03350535407662392
2026-07-25 14:41:52,28.9min,c38da0ef9ff547e4a6427f9bce5c5890,ctr_iter5k_bs128_m1.2_lam0.3,LOCAL,train.py,andre,FINISHED,128,0.3,1.2,100,4000,2000,5000,ctr_iter5k_bs128_m1.2_lam0.3,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,96.15,96.6,0.9936875000000004,0.22123675048351288,0.9935446428571434,0.06673599034547806,0.034530483186244965
2026-07-25 09:25:03,13.9min,ed55d7f84c444da0a5bce3cbfac8e846,base_iter5k_bs64,LOCAL,train.py,andre,FINISHED,64,0.1,0.8,0,4000,2000,5000,base_iter5k_bs64,data_lmdb/rodosol/train/cars,False,data_lmdb/rodosol/val/cars,95.95,95.95,0.992491071428572,,0.992491071428572,0.00023409845016431063,0.03451646864414215
2026-07-25 09:39:06,40.6min,6d15f820b8a2460e8b0030d51be8318e,base_iter15k_bs64,LOCAL,train.py,andre,FINISHED,64,0.1,0.8,0,4000,2000,15000,base_iter15k_bs64,data_lmdb/rodosol/train/cars,False,data_lmdb/rodosol/val/cars,95.89999999999999,96.15,0.9928571428571433,,0.9926517857142864,0.00006777159433113411,0.033401500433683395
2026-07-25 10:52:14,2.2h,a7ee0399c4424466a1f0e8422d83d8f1,base_iter30k_bs128,LOCAL,train.py,andre,FINISHED,128,0.1,0.8,0,4000,2000,30000,base_iter30k_bs128,data_lmdb/rodosol/train/cars,False,data_lmdb/rodosol/val/cars,95.85000000000001,95.95,0.9924017857142864,,0.9923928571428577,0.000033942102163564414,0.038810089230537415
2026-07-25 13:42:59,28.3min,92bd111a5cd24732aae13fcfdd615131,ctr_iter5k_bs128_m1.0_lam0.1,LOCAL,train.py,andre,FINISHED,128,0.1,1.0,100,4000,2000,5000,ctr_iter5k_bs128_m1.0_lam0.1,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,95.75,96.25,0.9934375000000005,0.19897793233394623,0.9925803571428579,0.0201712753623724,0.030788719654083252
